filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
B11M5702.JPG,1604481,"{}",0,0,"{}","{}"
B11M5718.JPG,776644,"{}",1,0,"{""name"":""rect"",""x"":1029,""y"":546,""width"":320,""height"":892}","{""name"":""insu""}"
B11M5733.JPG,851219,"{}",1,0,"{""name"":""rect"",""x"":1016,""y"":420,""width"":258,""height"":662}","{""name"":""insu""}"
B11M5975.JPG,834035,"{}",1,0,"{""name"":""rect"",""x"":1030,""y"":498,""width"":234,""height"":631}","{""name"":""insu""}"
B11M5985.JPG,812769,"{}",1,0,"{""name"":""rect"",""x"":1076,""y"":576,""width"":239,""height"":588}","{""name"":""insu""}"
B11M6427.JPG,776187,"{}",1,0,"{""name"":""rect"",""x"":976,""y"":532,""width"":248,""height"":568}","{""name"":""insu""}"
B11M6515.JPG,716267,"{}",1,0,"{""name"":""rect"",""x"":946,""y"":451,""width"":317,""height"":732}","{""name"":""insu""}"
B11M6739.JPG,793222,"{}",1,0,"{""name"":""rect"",""x"":1104,""y"":645,""width"":331,""height"":742}","{""name"":""insu""}"
B11M6796.JPG,815614,"{}",1,0,"{""name"":""rect"",""x"":994,""y"":648,""width"":354,""height"":758}","{""name"":""insu""}"
B11M6801.JPG,742880,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":494,""width"":354,""height"":763}","{""name"":""insu""}"
B11N0309.JPG,892627,"{}",0,0,"{}","{}"
B11N0324.JPG,814116,"{}",1,0,"{""name"":""rect"",""x"":1005,""y"":640,""width"":396,""height"":852}","{""name"":""insu""}"
B11N0335.JPG,825541,"{}",0,0,"{}","{}"
B11N0337.JPG,799658,"{}",1,0,"{""name"":""rect"",""x"":987,""y"":610,""width"":368,""height"":768}","{""name"":""insu""}"
B11N0674.JPG,800578,"{}",0,0,"{}","{}"
B11N0791.JPG,1218439,"{}",0,0,"{}","{}"
B11N0815.JPG,802318,"{}",0,0,"{}","{}"
B11N0847.JPG,859439,"{}",0,0,"{}","{}"
B11N0850.JPG,786664,"{}",1,0,"{""name"":""rect"",""x"":1051,""y"":475,""width"":258,""height"":659}","{""name"":""insu""}"
B11N0862.JPG,777368,"{}",1,0,"{""name"":""rect"",""x"":1105,""y"":683,""width"":244,""height"":634}","{""name"":""insu""}"
B11N0889.JPG,1055402,"{}",2,0,"{""name"":""rect"",""x"":146,""y"":1347,""width"":97,""height"":150}","{""name"":""insu""}"
B11N0889.JPG,1055402,"{}",2,1,"{""name"":""rect"",""x"":2055,""y"":1251,""width"":102,""height"":248}","{""name"":""insu""}"
B11N0892.JPG,922428,"{}",1,0,"{""name"":""rect"",""x"":1106,""y"":648,""width"":132,""height"":334}","{""name"":""insu""}"
B11N0907.JPG,927131,"{}",1,0,"{""name"":""rect"",""x"":1010,""y"":592,""width"":154,""height"":412}","{""name"":""insu""}"
B11N0932.JPG,1463871,"{}",1,0,"{""name"":""rect"",""x"":334,""y"":1113,""width"":100,""height"":250}","{""name"":""insu""}"
B11N0934.JPG,1282637,"{}",1,0,"{""name"":""rect"",""x"":1054,""y"":494,""width"":108,""height"":269}","{""name"":""insu""}"
B11N0945.JPG,1234473,"{}",1,0,"{""name"":""rect"",""x"":1123,""y"":624,""width"":121,""height"":263}","{""name"":""insu""}"
B11N1231.JPG,837311,"{}",0,0,"{}","{}"
B11N1596.JPG,783744,"{}",1,0,"{""name"":""rect"",""x"":1100,""y"":282,""width"":261,""height"":685}","{""name"":""insu""}"
B11N1604.JPG,811623,"{}",0,0,"{}","{}"
B11N1606.JPG,820835,"{}",1,0,"{""name"":""rect"",""x"":941,""y"":543,""width"":237,""height"":602}","{""name"":""insu""}"
B11N1634.JPG,818593,"{}",0,0,"{}","{}"
B11N1636.JPG,760062,"{}",1,0,"{""name"":""rect"",""x"":1065,""y"":583,""width"":223,""height"":600}","{""name"":""insu""}"
B11N1650.JPG,757333,"{}",1,0,"{""name"":""rect"",""x"":1064,""y"":696,""width"":258,""height"":646}","{""name"":""insu""}"
B11N1678.JPG,843406,"{}",0,0,"{}","{}"
B11N1684.JPG,765635,"{}",1,0,"{""name"":""rect"",""x"":1010,""y"":438,""width"":285,""height"":745}","{""name"":""insu""}"
B11N1693.JPG,791735,"{}",1,0,"{""name"":""rect"",""x"":954,""y"":525,""width"":288,""height"":694}","{""name"":""insu""}"
B11N1961.JPG,791550,"{}",0,0,"{}","{}"
B11N2109.JPG,1439588,"{}",4,0,"{""name"":""rect"",""x"":1495,""y"":861,""width"":59,""height"":113}","{""name"":""insu""}"
B11N2109.JPG,1439588,"{}",4,1,"{""name"":""rect"",""x"":1725,""y"":1366,""width"":56,""height"":107}","{""name"":""insu""}"
B11N2109.JPG,1439588,"{}",4,2,"{""name"":""rect"",""x"":634,""y"":1210,""width"":62,""height"":104}","{""name"":""insu""}"
B11N2109.JPG,1439588,"{}",4,3,"{""name"":""rect"",""x"":697,""y"":763,""width"":61,""height"":105}","{""name"":""insu""}"
B11N2148.JPG,1416482,"{}",0,0,"{}","{}"
B11N2597.JPG,839194,"{}",1,0,"{""name"":""rect"",""x"":1011,""y"":575,""width"":237,""height"":626}","{""name"":""insu""}"
B11N2610.JPG,857000,"{}",1,0,"{""name"":""rect"",""x"":1102,""y"":463,""width"":253,""height"":651}","{""name"":""insu""}"
B11N2811.JPG,878289,"{}",1,0,"{""name"":""rect"",""x"":928,""y"":439,""width"":266,""height"":675}","{""name"":""insu""}"
B11N3140.JPG,1217640,"{}",0,0,"{}","{}"
B11O0360.JPG,948933,"{}",0,0,"{}","{}"
B11O3870.JPG,817517,"{}",0,0,"{}","{}"
B11O4063.JPG,836819,"{}",0,0,"{}","{}"
B11O4148.JPG,819253,"{}",0,0,"{}","{}"
B11O4240.JPG,795699,"{}",0,0,"{}","{}"
B11O4244.JPG,793352,"{}",1,0,"{""name"":""rect"",""x"":987,""y"":3,""width"":331,""height"":820}","{""name"":""insu""}"
B11O4259.JPG,795782,"{}",1,0,"{""name"":""rect"",""x"":987,""y"":621,""width"":334,""height"":842}","{""name"":""insu""}"
B11O4289.JPG,853033,"{}",0,0,"{}","{}"
B11O4425.JPG,821036,"{}",0,0,"{}","{}"
B11O4703.JPG,803799,"{}",1,0,"{""name"":""rect"",""x"":986,""y"":599,""width"":303,""height"":693}","{""name"":""insu""}"
B11O4707.JPG,797465,"{}",0,0,"{}","{}"
B11O4731.JPG,1362636,"{}",0,0,"{}","{}"
B11O4751.JPG,1149770,"{}",2,0,"{""name"":""rect"",""x"":1702,""y"":1189,""width"":80,""height"":182}","{""name"":""insu""}"
B11O4751.JPG,1149770,"{}",2,1,"{""name"":""rect"",""x"":568,""y"":984,""width"":75,""height"":177}","{""name"":""insu""}"
B11P0188.JPG,868756,"{}",0,0,"{}","{}"
B11P0223.JPG,806708,"{}",0,0,"{}","{}"
B11P0257.JPG,843071,"{}",0,0,"{}","{}"
B11P0345.JPG,793502,"{}",0,0,"{}","{}"
B11P0601.JPG,1174834,"{}",0,0,"{}","{}"
B11P0629.JPG,805589,"{}",0,0,"{}","{}"
B11P0942.JPG,1672580,"{}",0,0,"{}","{}"
B11P0971.JPG,1244538,"{}",1,0,"{""name"":""rect"",""x"":1041,""y"":769,""width"":110,""height"":269}","{""name"":""insu""}"
B11P1002.JPG,920142,"{}",0,0,"{}","{}"
B11P1019.JPG,870200,"{}",0,0,"{}","{}"
B11P1052.JPG,1121186,"{}",2,0,"{""name"":""rect"",""x"":178,""y"":1169,""width"":97,""height"":264}","{""name"":""insu""}"
B11P1052.JPG,1121186,"{}",2,1,"{""name"":""rect"",""x"":2185,""y"":1384,""width"":64,""height"":113}","{""name"":""insu""}"
B11P1179.JPG,818696,"{}",0,0,"{}","{}"
B11P1183.JPG,793081,"{}",1,0,"{""name"":""rect"",""x"":1252,""y"":296,""width"":231,""height"":650}","{""name"":""insu""}"
B11P1644.JPG,813308,"{}",0,0,"{}","{}"
B11P1749.JPG,1528495,"{}",0,0,"{}","{}"
B11P1981.JPG,1272173,"{}",0,0,"{}","{}"
B11P2549.JPG,805225,"{}",1,0,"{""name"":""rect"",""x"":775,""y"":993,""width"":196,""height"":506}","{""name"":""insu""}"
B11P3002.JPG,796381,"{}",1,0,"{""name"":""rect"",""x"":1073,""y"":403,""width"":186,""height"":529}","{""name"":""insu""}"
B11P3024.JPG,774930,"{}",1,0,"{""name"":""rect"",""x"":774,""y"":952,""width"":229,""height"":545}","{""name"":""insu""}"
B11P3061.JPG,833674,"{}",1,0,"{""name"":""rect"",""x"":1145,""y"":947,""width"":213,""height"":543}","{""name"":""insu""}"
B11P3081.JPG,833827,"{}",1,0,"{""name"":""rect"",""x"":1089,""y"":914,""width"":177,""height"":446}","{""name"":""insu""}"
B11P5344.JPG,1427080,"{}",0,0,"{}","{}"
B11P8235.JPG,1483773,"{}",3,0,"{""name"":""rect"",""x"":1818,""y"":603,""width"":72,""height"":172}","{""name"":""insu""}"
B11P8235.JPG,1483773,"{}",3,1,"{""name"":""rect"",""x"":2059,""y"":-2,""width"":64,""height"":68}","{""name"":""insu""}"
B11P8235.JPG,1483773,"{}",3,2,"{""name"":""rect"",""x"":468,""y"":366,""width"":67,""height"":161}","{""name"":""insu""}"
B11P8244.JPG,789834,"{}",1,0,"{""name"":""rect"",""x"":1008,""y"":1011,""width"":346,""height"":487}","{""name"":""insu""}"
B11P8265.JPG,714381,"{}",1,0,"{""name"":""rect"",""x"":822,""y"":1229,""width"":342,""height"":269}","{""name"":""insu""}"
B11P8268.JPG,736890,"{}",1,0,"{""name"":""rect"",""x"":968,""y"":2,""width"":355,""height"":659}","{""name"":""insu""}"
B11P8574.JPG,1248169,"{}",0,0,"{}","{}"
B11P8576.JPG,1202445,"{}",0,0,"{}","{}"
B11P8587.JPG,768895,"{}",1,0,"{""name"":""rect"",""x"":1200,""y"":1041,""width"":301,""height"":457}","{""name"":""insu""}"
B11P8594.JPG,759327,"{}",1,0,"{""name"":""rect"",""x"":895,""y"":199,""width"":339,""height"":884}","{""name"":""insu""}"
B11P8775.JPG,1331382,"{}",0,0,"{}","{}"
B11P8812.JPG,784213,"{}",1,0,"{""name"":""rect"",""x"":906,""y"":1052,""width"":295,""height"":446}","{""name"":""insu""}"
B11P8896.JPG,1180959,"{}",3,0,"{""name"":""rect"",""x"":1836,""y"":697,""width"":83,""height"":172}","{""name"":""insu""}"
B11P8896.JPG,1180959,"{}",3,1,"{""name"":""rect"",""x"":266,""y"":1371,""width"":73,""height"":127}","{""name"":""insu""}"
B11P8896.JPG,1180959,"{}",3,2,"{""name"":""rect"",""x"":523,""y"":595,""width"":78,""height"":170}","{""name"":""insu""}"
B11P8920.JPG,791822,"{}",1,0,"{""name"":""rect"",""x"":975,""y"":446,""width"":363,""height"":917}","{""name"":""insu""}"
B11Q0476.JPG,2015416,"{}",0,0,"{}","{}"
B11Q0497.JPG,785536,"{}",1,0,"{""name"":""rect"",""x"":870,""y"":1012,""width"":432,""height"":486}","{""name"":""insu""}"
B11Q2725.JPG,771865,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":839,""width"":484,""height"":659}","{""name"":""insu""}"
B11Q2738.JPG,780091,"{}",1,0,"{""name"":""rect"",""x"":987,""y"":899,""width"":328,""height"":599}","{""name"":""insu""}"
B11Q2747.JPG,815200,"{}",1,0,"{""name"":""rect"",""x"":925,""y"":579,""width"":396,""height"":916}","{""name"":""insu""}"
B11Q2749.JPG,890801,"{}",2,0,"{""name"":""rect"",""x"":1126,""y"":1084,""width"":197,""height"":404}","{""name"":""insu""}"
B11Q2749.JPG,890801,"{}",2,1,"{""name"":""rect"",""x"":1237,""y"":1355,""width"":244,""height"":143}","{""name"":""insu""}"
B11Q2765.JPG,796853,"{}",1,0,"{""name"":""rect"",""x"":954,""y"":920,""width"":341,""height"":576}","{""name"":""insu""}"
B11Q2778.JPG,780060,"{}",1,0,"{""name"":""rect"",""x"":873,""y"":961,""width"":291,""height"":538}","{""name"":""insu""}"
B11Q7132.JPG,1030010,"{}",0,0,"{}","{}"
B11Q7205.JPG,1169704,"{}",3,0,"{""name"":""rect"",""x"":1511,""y"":928,""width"":64,""height"":253}","{""name"":""insu""}"
B11Q7205.JPG,1169704,"{}",3,1,"{""name"":""rect"",""x"":400,""y"":1393,""width"":59,""height"":105}","{""name"":""insu""}"
B11Q7205.JPG,1169704,"{}",3,2,"{""name"":""rect"",""x"":546,""y"":823,""width"":67,""height"":248}","{""name"":""insu""}"
B11Q7317.JPG,1214374,"{}",0,0,"{}","{}"
B11Q7324.JPG,848955,"{}",0,0,"{}","{}"
B11Q7387.JPG,826275,"{}",0,0,"{}","{}"
B11Q7460.JPG,969686,"{}",1,0,"{""name"":""rect"",""x"":8,""y"":1176,""width"":145,""height"":323}","{""name"":""insu""}"
B11Q7479.JPG,903472,"{}",1,0,"{""name"":""rect"",""x"":1056,""y"":670,""width"":100,""height"":525}","{""name"":""insu""}"
B11Q7544.JPG,847835,"{}",0,0,"{}","{}"
B11Q7766.JPG,785938,"{}",0,0,"{}","{}"
B11R2246.JPG,1580036,"{}",0,0,"{}","{}"
B11R2412.JPG,1771349,"{}",0,0,"{}","{}"
B11R2428.JPG,827920,"{}",1,0,"{""name"":""rect"",""x"":1011,""y"":432,""width"":291,""height"":720}","{""name"":""insu""}"
B11R2442.JPG,770301,"{}",0,0,"{}","{}"
B11R2475.JPG,831350,"{}",0,0,"{}","{}"
B11R2479.JPG,792631,"{}",1,0,"{""name"":""rect"",""x"":1019,""y"":70,""width"":361,""height"":994}","{""name"":""insu""}"
B11R2496.JPG,721357,"{}",1,0,"{""name"":""rect"",""x"":935,""y"":11,""width"":381,""height"":1032}","{""name"":""insu""}"
B11R2669.JPG,1035232,"{}",1,0,"{""name"":""rect"",""x"":88,""y"":857,""width"":159,""height"":358}","{""name"":""insu""}"
B11R5138.JPG,813692,"{}",0,0,"{}","{}"
B11R5181.JPG,934603,"{}",0,0,"{}","{}"
B11R5252.JPG,1066400,"{}",0,0,"{}","{}"
B11R5268.JPG,849656,"{}",0,0,"{}","{}"
B11R5666.JPG,830422,"{}",0,0,"{}","{}"
B11R5672.JPG,853337,"{}",1,0,"{""name"":""rect"",""x"":903,""y"":930,""width"":328,""height"":567}","{""name"":""insu""}"
B11R5690.JPG,871044,"{}",1,0,"{""name"":""rect"",""x"":888,""y"":1049,""width"":331,""height"":449}","{""name"":""insu""}"
B11R5742.JPG,714342,"{}",0,0,"{}","{}"
B11R5777.JPG,857171,"{}",1,0,"{""name"":""rect"",""x"":1092,""y"":521,""width"":215,""height"":629}","{""name"":""insu""}"
B11R5783.JPG,874078,"{}",0,0,"{}","{}"
B11R5811.JPG,807697,"{}",0,0,"{}","{}"
B11R5816.JPG,807997,"{}",1,0,"{""name"":""rect"",""x"":916,""y"":223,""width"":338,""height"":836}","{""name"":""insu""}"
B11R5842.JPG,839722,"{}",0,0,"{}","{}"
B11R5844.JPG,785164,"{}",1,0,"{""name"":""rect"",""x"":989,""y"":1088,""width"":342,""height"":409}","{""name"":""insu""}"
B11R5857.JPG,796747,"{}",1,0,"{""name"":""rect"",""x"":912,""y"":772,""width"":291,""height"":726}","{""name"":""insu""}"
B11R5877.JPG,1545325,"{}",0,0,"{}","{}"
B11R5886.JPG,884877,"{}",1,0,"{""name"":""rect"",""x"":1121,""y"":838,""width"":212,""height"":559}","{""name"":""insu""}"
B11R5906.JPG,743053,"{}",1,0,"{""name"":""rect"",""x"":895,""y"":865,""width"":338,""height"":632}","{""name"":""insu""}"
B11R5913.JPG,839507,"{}",0,0,"{}","{}"
B11R5922.JPG,1594468,"{}",0,0,"{}","{}"
B11R5931.JPG,763370,"{}",1,0,"{""name"":""rect"",""x"":896,""y"":333,""width"":357,""height"":962}","{""name"":""insu""}"
B11R5958.JPG,770582,"{}",0,0,"{}","{}"
B11R7375.JPG,755435,"{}",1,0,"{""name"":""rect"",""x"":674,""y"":576,""width"":634,""height"":920}","{""name"":""insu""}"
B11R7417.JPG,758354,"{}",1,0,"{""name"":""rect"",""x"":858,""y"":1024,""width"":371,""height"":473}","{""name"":""insu""}"
B11R7451.JPG,741372,"{}",1,0,"{""name"":""rect"",""x"":852,""y"":1025,""width"":349,""height"":473}","{""name"":""insu""}"
B11R8313.JPG,1074503,"{}",5,0,"{""name"":""rect"",""x"":1427,""y"":718,""width"":70,""height"":121}","{""name"":""insu""}"
B11R8313.JPG,1074503,"{}",5,1,"{""name"":""rect"",""x"":1482,""y"":1126,""width"":70,""height"":127}","{""name"":""insu""}"
B11R8313.JPG,1074503,"{}",5,2,"{""name"":""rect"",""x"":592,""y"":1053,""width"":73,""height"":118}","{""name"":""insu""}"
B11R8313.JPG,1074503,"{}",5,3,"{""name"":""rect"",""x"":654,""y"":1445,""width"":61,""height"":51}","{""name"":""insu""}"
B11R8313.JPG,1074503,"{}",5,4,"{""name"":""rect"",""x"":667,""y"":656,""width"":68,""height"":121}","{""name"":""insu""}"
B11T0067.JPG,1023659,"{}",1,0,"{""name"":""rect"",""x"":682,""y"":916,""width"":110,""height"":293}","{""name"":""insu""}"
B11T0081.JPG,1715130,"{}",0,0,"{}","{}"
B11T0175.JPG,897485,"{}",1,0,"{""name"":""rect"",""x"":102,""y"":1235,""width"":167,""height"":263}","{""name"":""insu""}"
B11T0206.JPG,924066,"{}",1,0,"{""name"":""rect"",""x"":107,""y"":1188,""width"":150,""height"":303}","{""name"":""insu""}"
B11T0264.JPG,963428,"{}",1,0,"{""name"":""rect"",""x"":1987,""y"":1035,""width"":164,""height"":338}","{""name"":""insu""}"
B11T0281.JPG,2037380,"{}",0,0,"{}","{}"
B11T0315.JPG,817965,"{}",0,0,"{}","{}"
B11T0335.JPG,892711,"{}",1,0,"{""name"":""rect"",""x"":306,""y"":1252,""width"":175,""height"":242}","{""name"":""insu""}"
B11T1119.JPG,1353050,"{}",0,0,"{}","{}"
B11T1145.JPG,2027444,"{}",0,0,"{}","{}"
B11T1162.JPG,1700365,"{}",0,0,"{}","{}"
B11T4292.JPG,1101524,"{}",6,0,"{""name"":""rect"",""x"":1382,""y"":1215,""width"":62,""height"":150}","{""name"":""insu""}"
B11T4292.JPG,1101524,"{}",6,1,"{""name"":""rect"",""x"":1384,""y"":553,""width"":65,""height"":140}","{""name"":""insu""}"
B11T4292.JPG,1101524,"{}",6,2,"{""name"":""rect"",""x"":1478,""y"":911,""width"":61,""height"":140}","{""name"":""insu""}"
B11T4292.JPG,1101524,"{}",6,3,"{""name"":""rect"",""x"":674,""y"":831,""width"":61,""height"":135}","{""name"":""insu""}"
B11T4292.JPG,1101524,"{}",6,4,"{""name"":""rect"",""x"":745,""y"":1144,""width"":54,""height"":145}","{""name"":""insu""}"
B11T4292.JPG,1101524,"{}",6,5,"{""name"":""rect"",""x"":804,""y"":495,""width"":64,""height"":143}","{""name"":""insu""}"
B11T5407.JPG,1587040,"{}",6,0,"{""name"":""rect"",""x"":1205,""y"":669,""width"":41,""height"":81}","{""name"":""insu""}"
B11T5407.JPG,1587040,"{}",6,1,"{""name"":""rect"",""x"":1225,""y"":1328,""width"":48,""height"":89}","{""name"":""insu""}"
B11T5407.JPG,1587040,"{}",6,2,"{""name"":""rect"",""x"":1307,""y"":1008,""width"":45,""height"":89}","{""name"":""insu""}"
B11T5407.JPG,1587040,"{}",6,3,"{""name"":""rect"",""x"":526,""y"":1025,""width"":38,""height"":81}","{""name"":""insu""}"
B11T5407.JPG,1587040,"{}",6,4,"{""name"":""rect"",""x"":602,""y"":1339,""width"":37,""height"":86}","{""name"":""insu""}"
B11T5407.JPG,1587040,"{}",6,5,"{""name"":""rect"",""x"":639,""y"":677,""width"":40,""height"":86}","{""name"":""insu""}"
B11T5429.JPG,1401366,"{}",1,0,"{""name"":""rect"",""x"":1180,""y"":838,""width"":161,""height"":338}","{""name"":""insu""}"
B11T5444.JPG,1705784,"{}",1,0,"{""name"":""rect"",""x"":893,""y"":787,""width"":123,""height"":312}","{""name"":""insu""}"
B11T5451.JPG,1416879,"{}",6,0,"{""name"":""rect"",""x"":1373,""y"":434,""width"":46,""height"":86}","{""name"":""insu""}"
B11T5451.JPG,1416879,"{}",6,1,"{""name"":""rect"",""x"":1420,""y"":1129,""width"":43,""height"":96}","{""name"":""insu""}"
B11T5451.JPG,1416879,"{}",6,2,"{""name"":""rect"",""x"":1496,""y"":794,""width"":45,""height"":89}","{""name"":""insu""}"
B11T5451.JPG,1416879,"{}",6,3,"{""name"":""rect"",""x"":650,""y"":832,""width"":49,""height"":100}","{""name"":""insu""}"
B11T5451.JPG,1416879,"{}",6,4,"{""name"":""rect"",""x"":744,""y"":1162,""width"":46,""height"":94}","{""name"":""insu""}"
B11T5451.JPG,1416879,"{}",6,5,"{""name"":""rect"",""x"":763,""y"":462,""width"":48,""height"":94}","{""name"":""insu""}"
B11T5474.JPG,1536525,"{}",1,0,"{""name"":""rect"",""x"":1016,""y"":618,""width"":158,""height"":320}","{""name"":""insu""}"
B11T5479.JPG,1293327,"{}",1,0,"{""name"":""rect"",""x"":898,""y"":589,""width"":188,""height"":358}","{""name"":""insu""}"
B11T5512.JPG,1203265,"{}",1,0,"{""name"":""rect"",""x"":1143,""y"":470,""width"":127,""height"":275}","{""name"":""insu""}"
B11T5520.JPG,933762,"{}",1,0,"{""name"":""rect"",""x"":1430,""y"":758,""width"":142,""height"":293}","{""name"":""insu""}"
B11T5617.JPG,952434,"{}",1,0,"{""name"":""rect"",""x"":1180,""y"":412,""width"":126,""height"":264}","{""name"":""insu""}"
B11T5626.JPG,938838,"{}",1,0,"{""name"":""rect"",""x"":834,""y"":454,""width"":118,""height"":282}","{""name"":""insu""}"
B11T5657.JPG,995061,"{}",1,0,"{""name"":""rect"",""x"":1115,""y"":524,""width"":124,""height"":282}","{""name"":""insu""}"
B11T5666.JPG,1039278,"{}",2,0,"{""name"":""rect"",""x"":1739,""y"":928,""width"":129,""height"":296}","{""name"":""insu""}"
B11T5666.JPG,1039278,"{}",2,1,"{""name"":""rect"",""x"":56,""y"":1358,""width"":134,""height"":139}","{""name"":""insu""}"
B11T5668.JPG,1003184,"{}",1,0,"{""name"":""rect"",""x"":1054,""y"":902,""width"":151,""height"":304}","{""name"":""insu""}"
B11T5683.JPG,920330,"{}",6,0,"{""name"":""rect"",""x"":1404,""y"":613,""width"":49,""height"":99}","{""name"":""insu""}"
B11T5683.JPG,920330,"{}",6,1,"{""name"":""rect"",""x"":1438,""y"":1346,""width"":45,""height"":100}","{""name"":""insu""}"
B11T5683.JPG,920330,"{}",6,2,"{""name"":""rect"",""x"":1522,""y"":995,""width"":49,""height"":96}","{""name"":""insu""}"
B11T5683.JPG,920330,"{}",6,3,"{""name"":""rect"",""x"":648,""y"":1008,""width"":45,""height"":94}","{""name"":""insu""}"
B11T5683.JPG,920330,"{}",6,4,"{""name"":""rect"",""x"":731,""y"":1366,""width"":45,""height"":97}","{""name"":""insu""}"
B11T5683.JPG,920330,"{}",6,5,"{""name"":""rect"",""x"":772,""y"":623,""width"":48,""height"":96}","{""name"":""insu""}"
B11T5706.JPG,1177866,"{}",2,0,"{""name"":""rect"",""x"":1089,""y"":768,""width"":78,""height"":180}","{""name"":""insu""}"
B11T5706.JPG,1177866,"{}",2,1,"{""name"":""rect"",""x"":1245,""y"":67,""width"":83,""height"":174}","{""name"":""insu""}"
B11T5711.JPG,1125920,"{}",1,0,"{""name"":""rect"",""x"":987,""y"":893,""width"":67,""height"":175}","{""name"":""insu""}"
B11T6680.JPG,894602,"{}",0,0,"{}","{}"
B11T6845.JPG,1027112,"{}",1,0,"{""name"":""rect"",""x"":680,""y"":911,""width"":178,""height"":384}","{""name"":""insu""}"
B11T6848.JPG,938072,"{}",0,0,"{}","{}"
B11T7303.JPG,1027755,"{}",6,0,"{""name"":""rect"",""x"":1346,""y"":737,""width"":27,""height"":71}","{""name"":""insu""}"
B11T7303.JPG,1027755,"{}",6,1,"{""name"":""rect"",""x"":1359,""y"":1208,""width"":33,""height"":71}","{""name"":""insu""}"
B11T7303.JPG,1027755,"{}",6,2,"{""name"":""rect"",""x"":1420,""y"":993,""width"":28,""height"":62}","{""name"":""insu""}"
B11T7303.JPG,1027755,"{}",6,3,"{""name"":""rect"",""x"":855,""y"":966,""width"":31,""height"":63}","{""name"":""insu""}"
B11T7303.JPG,1027755,"{}",6,4,"{""name"":""rect"",""x"":907,""y"":1187,""width"":32,""height"":69}","{""name"":""insu""}"
B11T7303.JPG,1027755,"{}",6,5,"{""name"":""rect"",""x"":938,""y"":724,""width"":25,""height"":65}","{""name"":""insu""}"
B11T7311.JPG,1627203,"{}",4,0,"{""name"":""rect"",""x"":1624,""y"":734,""width"":67,""height"":153}","{""name"":""insu""}"
B11T7311.JPG,1627203,"{}",4,1,"{""name"":""rect"",""x"":1764,""y"":154,""width"":65,""height"":153}","{""name"":""insu""}"
B11T7311.JPG,1627203,"{}",4,2,"{""name"":""rect"",""x"":384,""y"":2,""width"":68,""height"":113}","{""name"":""insu""}"
B11T7311.JPG,1627203,"{}",4,3,"{""name"":""rect"",""x"":527,""y"":567,""width"":65,""height"":150}","{""name"":""insu""}"
B11T7312.JPG,1410310,"{}",5,0,"{""name"":""rect"",""x"":1476,""y"":135,""width"":68,""height"":161}","{""name"":""insu""}"
B11T7312.JPG,1410310,"{}",5,1,"{""name"":""rect"",""x"":1677,""y"":874,""width"":64,""height"":161}","{""name"":""insu""}"
B11T7312.JPG,1410310,"{}",5,2,"{""name"":""rect"",""x"":237,""y"":624,""width"":67,""height"":158}","{""name"":""insu""}"
B11T7312.JPG,1410310,"{}",5,3,"{""name"":""rect"",""x"":377,""y"":1256,""width"":72,""height"":158}","{""name"":""insu""}"
B11T7312.JPG,1410310,"{}",5,4,"{""name"":""rect"",""x"":419,""y"":-2,""width"":80,""height"":140}","{""name"":""insu""}"
B11T7314.JPG,1337317,"{}",1,0,"{""name"":""rect"",""x"":334,""y"":944,""width"":129,""height"":295}","{""name"":""insu""}"
B11T7330.JPG,1160393,"{}",1,0,"{""name"":""rect"",""x"":623,""y"":1118,""width"":97,""height"":248}","{""name"":""insu""}"
B11T7444.JPG,946866,"{}",2,0,"{""name"":""rect"",""x"":1856,""y"":1210,""width"":104,""height"":264}","{""name"":""insu""}"
B11T7444.JPG,946866,"{}",2,1,"{""name"":""rect"",""x"":231,""y"":1038,""width"":105,""height"":247}","{""name"":""insu""}"
B11T7478.JPG,1235760,"{}",6,0,"{""name"":""rect"",""x"":1247,""y"":705,""width"":45,""height"":99}","{""name"":""insu""}"
B11T7478.JPG,1235760,"{}",6,1,"{""name"":""rect"",""x"":1285,""y"":1424,""width"":46,""height"":73}","{""name"":""insu""}"
B11T7478.JPG,1235760,"{}",6,2,"{""name"":""rect"",""x"":1369,""y"":1081,""width"":41,""height"":94}","{""name"":""insu""}"
B11T7478.JPG,1235760,"{}",6,3,"{""name"":""rect"",""x"":525,""y"":1068,""width"":46,""height"":86}","{""name"":""insu""}"
B11T7478.JPG,1235760,"{}",6,4,"{""name"":""rect"",""x"":611,""y"":1409,""width"":46,""height"":88}","{""name"":""insu""}"
B11T7478.JPG,1235760,"{}",6,5,"{""name"":""rect"",""x"":637,""y"":699,""width"":40,""height"":94}","{""name"":""insu""}"
B11T7685.JPG,1227681,"{}",2,0,"{""name"":""rect"",""x"":1576,""y"":1321,""width"":83,""height"":175}","{""name"":""insu""}"
B11T7685.JPG,1227681,"{}",2,1,"{""name"":""rect"",""x"":269,""y"":967,""width"":84,""height"":396}","{""name"":""insu""}"
B11T7732.JPG,1760708,"{}",3,0,"{""name"":""rect"",""x"":1734,""y"":925,""width"":107,""height"":366}","{""name"":""insu""}"
B11T7732.JPG,1760708,"{}",3,1,"{""name"":""rect"",""x"":220,""y"":1301,""width"":83,""height"":196}","{""name"":""insu""}"
